InstitutionID,Symbol,ShortName,EndDate,TotalShare,UnCriculationShares,CirculatingShares,LmtdStateOwnedShares,LmtdStateOwnedSharesRatio,EquityStructureDiversity,MixedEquityStructureOrNOT,NSttOwnedShrhlderRatioSum,OwnershipConcentration,NSttOwnedShrhlderPartic,EquityBalance,EquityIntegration,EquityStrucHerfindalIndex,EquityStrucEntropyIndex,Score_NonStateCapital,Score_EquityDiversity,Score_EquityBalance,Score_EquityIntegration,Score_OpenGovernance,MixedOwnershipScore,MixedOwnershipLevel,ReformStatus
102544,002243,力合科创,2025-12-31,1210604219.0,6461929.0,1204142290.0,,,5.0,0,7.61,57.72,0.1318,22.1028,15.1866,0.7628,0.5116,4.2,15.36,8.42,5.64,8.27,41.89,中度混改,尚未发生混改
106381,600489,中金黄金,2024-12-31,4847312564.0,,4847312564.0,,,4.0,0,8.71,58.32,0.1493,19.0009,17.5569,0.7311,0.5852,4.8,13.96,8.12,6.18,8.82,41.88,中度混改,尚未发生混改
103132,300072,海新能科,2024-12-31,2349720302.0,18360251.0,2331360051.0,,,4.0,0,7.0,44.22,0.1583,22.2363,18.8071,0.7223,0.5586,4.13,13.72,9.79,6.47,7.68,41.79,中度混改,尚未发生混改
101178,000050,深天马A,2025-12-31,2457747661.0,30225.0,2457717436.0,,,4.0,0,8.27,61.8,0.1338,52.1767,15.4493,0.7584,0.5154,4.5,13.39,10.29,5.71,7.74,41.63,中度混改,尚未发生混改
102503,002368,太极股份,2024-12-31,623231286.0,3014802.0,620216484.0,,,4.0,0,6.55,43.69,0.1499,22.8941,17.636,0.7307,0.5806,3.88,13.92,9.84,6.22,7.66,41.52,中度混改,尚未发生混改
101578,000823,超声电子,2025-12-31,537001503.0,22744.0,536978759.0,,,3.0,0,7.62,41.26,0.1847,24.9918,22.6516,0.6819,0.6056,4.59,11.14,10.59,7.21,7.86,41.39,中度混改,尚未发生混改
101652,000922,佳电股份,2025-12-31,694985154.0,107571901.0,587413253.0,107296652.0,15.4387,4.0,0,8.52,57.5,0.1482,23.0644,17.3949,0.7405,0.5091,4.71,13.33,8.69,6.15,8.47,41.36,中度混改,尚未发生混改
101480,000503,国新健康,2024-12-31,981312532.0,26201040.0,955111492.0,24123980.0,2.4583,4.0,0,5.44,32.57,0.167,22.6478,20.0516,0.7044,0.6231,3.52,14.26,10.29,6.74,6.51,41.32,中度混改,尚未发生混改
106477,600782,新钢股份,2024-12-31,3145652149.0,,3145652149.0,,,4.0,0,8.15,56.08,0.1453,17.6522,17.004,0.7394,0.5555,4.53,13.69,8.04,6.06,8.91,41.23,中度混改,尚未发生混改
101859,000011,深物业A,2025-12-31,595979092.0,1898306.0,594080786.0,3326.0,0.0006,5.0,0,8.71,62.35,0.1397,17.1221,16.2379,0.7511,0.5252,4.73,15.46,7.35,5.91,7.77,41.22,中度混改,尚未发生混改
101518,000702,正虹科技,2025-12-31,346624948.0,79990372.0,266634576.0,79990372.0,23.0769,3.0,0,8.57,50.99,0.1681,37.1317,20.2027,0.7146,0.5126,4.87,10.36,10.65,6.77,8.49,41.15,中度混改,尚未发生混改
10417,600838,上海九百,2025-12-31,400881981.0,0.0,400881981.0,,,3.0,0,7.78,42.21,0.1843,30.3196,22.5966,0.6909,0.5543,4.65,10.68,10.98,7.2,7.63,41.14,中度混改,尚未发生混改
10102508,300455,航天智装,2025-12-31,717767936.0,9145500.0,708622436.0,,,5.0,0,6.76,59.05,0.1145,33.5984,12.9279,0.7877,0.5098,3.72,15.34,9.25,4.93,7.86,41.1,中度混改,尚未发生混改
105,600864,哈投股份,2024-12-31,2080570520.0,,2080570520.0,,,4.0,0,8.79,60.76,0.1447,23.7825,16.9136,0.7409,0.5415,4.8,13.58,8.51,6.03,8.16,41.08,中度混改,尚未发生混改
107866,000509,华塑控股,2025-12-31,1073128052.0,3244.0,1073124808.0,,,3.0,0,8.26,48.81,0.1692,28.4044,20.3699,0.7062,0.5619,4.75,10.75,10.18,6.79,8.49,40.96,中度混改,尚未发生混改
105592,600267,海正药业,2025-12-31,1198848196.0,659250.0,1198188946.0,,,4.0,0,6.49,44.31,0.1465,24.2526,17.1602,0.7384,0.5477,3.83,13.63,9.9,6.1,7.51,40.96,中度混改,尚未发生混改
10545,600893,航发动力,2025-12-31,2665594238.0,469480.0,2665124758.0,,,5.0,0,7.41,57.76,0.1283,16.1826,14.717,0.7654,0.5403,4.09,15.57,7.43,5.49,8.37,40.95,中度混改,尚未发生混改
106377,600549,厦门钨业,2024-12-31,1587677926.0,173029626.0,1414648300.0,109146637.0,6.8746,4.0,0,7.12,50.67,0.1405,25.0881,16.349,0.7503,0.5107,4.06,13.35,9.39,5.93,8.14,40.86,中度混改,尚未发生混改
10492232,688509,正元地信,2024-12-31,770000000.0,385207800.0,384792200.0,385207800.0,50.027,4.0,0,8.65,58.68,0.1474,17.2896,17.2896,0.7365,0.5494,4.76,13.65,7.78,6.13,8.53,40.84,中度混改,尚未发生混改
107617,300277,海联讯,2024-12-31,335000000.0,377700.0,334622300.0,,,2.0,0,9.77,39.57,0.2469,32.7852,32.7852,0.6281,0.5589,5.95,6.72,11.78,8.45,7.81,40.7,中度混改,尚未发生混改
105840,600789,鲁抗医药,2024-12-31,898669632.0,,898669632.0,,,4.0,0,4.89,29.14,0.1678,23.6346,20.1649,0.7044,0.6162,3.29,14.21,10.4,6.76,5.99,40.65,中度混改,尚未发生混改
10102608,603318,水发燃气,2024-12-31,459070924.0,75526333.0,383544591.0,75526333.0,16.452,4.0,0,6.66,49.46,0.1347,25.2751,15.5607,0.7556,0.5342,3.82,13.53,9.46,5.74,8.03,40.58,中度混改,尚未发生混改
106328,600761,安徽合力,2025-12-31,890692761.0,,890692761.0,,,3.0,0,8.04,46.3,0.1737,22.433,21.0141,0.6995,0.573,4.69,10.85,9.8,6.89,8.25,40.48,中度混改,尚未发生混改
105784,600063,皖维高新,2025-12-31,2069106449.0,,2069106449.0,,,4.0,0,6.53,42.49,0.1537,19.645,18.1591,0.7314,0.5312,3.9,13.51,9.49,6.33,7.23,40.45,中度混改,尚未发生混改
103952,002926,华西证券,2024-12-31,2625000000.0,,2625000000.0,,,3.0,0,9.32,59.66,0.1562,51.4065,18.5141,0.7315,0.488,5.11,10.16,10.6,6.42,8.13,40.42,中度混改,尚未发生混改
106324,600636,国新文化,2024-12-31,438636802.0,,438636802.0,,,3.0,0,7.74,47.33,0.1635,30.7998,19.5504,0.7157,0.5419,4.49,10.59,10.43,6.67,8.1,40.27,中度混改,尚未发生混改
105986,600203,福日电子,2025-12-31,592988082.0,,592988082.0,,,4.0,0,4.78,30.81,0.1551,30.0818,18.3634,0.7243,0.5784,3.16,13.9,10.91,6.38,5.86,40.22,中度混改,尚未发生混改
101408,000837,秦川机床,2025-12-31,1023145837.0,15742500.0,1007403337.0,,,5.0,0,6.18,51.76,0.1194,17.7944,13.5586,0.7804,0.511,3.5,15.35,8.13,5.1,8.05,40.13,中度混改,尚未发生混改
10102002,920418,苏轴股份,2025-12-31,162489600.0,6798689.0,155690911.0,,,3.0,0,8.7215,51.5069,0.1693,20.3843,20.3843,0.7095,0.5396,4.95,10.56,9.05,6.8,8.73,40.09,中度混改,尚未发生混改
101603,000731,四川美丰,2024-12-31,558829131.0,,558829131.0,,,2.0,0,6.77,24.37,0.2778,52.5213,38.4659,0.5987,0.5909,4.89,7.02,13.12,8.92,6.06,40.01,中度混改,尚未发生混改
101305,000977,浪潮信息,2025-12-31,1468476655.0,1644851.0,1466831804.0,,,3.0,0,7.08,39.59,0.1788,22.0423,21.7779,0.692,0.5841,4.31,10.95,10.3,7.02,7.42,40.0,中度混改,尚未发生混改
102314,000008,神州高铁,2025-12-31,2716377683.0,80731.0,2716296952.0,,,4.0,0,6.17,45.28,0.1363,23.5227,15.776,0.7541,0.5276,3.62,13.48,9.63,5.8,7.42,39.95,初步混改,尚未发生混改
107646,002682,龙洲股份,2024-12-31,562368594.0,11200.0,562357394.0,,,3.0,0,5.79,33.04,0.1752,65.1294,21.2477,0.7072,0.5065,3.73,10.31,12.94,6.91,5.95,39.85,初步混改,尚未发生混改
104094,601878,浙商证券,2024-12-31,4573796639.0,,4573796639.0,,,4.0,0,7.55,56.16,0.1344,16.2505,15.5318,0.756,0.5341,4.2,13.53,7.64,5.73,8.65,39.75,初步混改,尚未发生混改
101650,002059,云南旅游,2025-12-31,1012434813.0,29388755.0,983046058.0,,,5.0,0,8.33,65.96,0.1263,23.3072,14.4543,0.7727,0.4837,4.47,15.12,7.84,5.4,6.86,39.69,初步混改,尚未发生混改
10152,600880,博瑞传播,2024-12-31,1093332092.0,301917.0,1093030175.0,,,4.0,0,5.56,41.15,0.1351,23.7912,15.6224,0.7544,0.5416,3.35,13.58,9.99,5.76,6.89,39.57,初步混改,尚未发生混改
101587,000635,英力特,2025-12-31,394133623.0,91046021.0,303087602.0,44251222.0,11.2275,4.0,0,7.51,56.21,0.1336,16.2063,15.4209,0.7583,0.5199,4.17,13.42,7.61,5.69,8.56,39.46,初步混改,尚未发生混改
101792,000531,穗恒运A,2025-12-31,1041401332.0,131655844.0,909745488.0,131655844.0,12.6422,5.0,0,8.66,68.33,0.1267,19.7311,14.5132,0.7689,0.5176,4.62,15.4,7.2,5.42,6.73,39.37,初步混改,尚未发生混改
101451,000990,诚志股份,2025-12-31,1215237535.0,900.0,1215236635.0,,,5.0,0,5.95,53.25,0.1117,19.2994,12.5793,0.7937,0.4762,3.35,15.05,8.15,4.84,7.96,39.35,初步混改,尚未发生混改
105876,600198,大唐电信,2024-12-31,1303603541.0,1653737.0,1301949804.0,1653737.0,0.1269,5.0,0,6.04,56.39,0.1071,27.5673,11.996,0.8031,0.4375,3.35,14.74,8.84,4.67,7.74,39.35,初步混改,尚未发生混改
101591,000568,泸州老窖,2024-12-31,1471951503.0,4649959.0,1467301544.0,,,3.0,0,9.8,63.77,0.1537,37.8525,18.1582,0.731,0.5153,5.3,10.39,9.58,6.33,7.69,39.28,初步混改,尚未发生混改
10527285,001338,永顺泰,2025-12-31,501730834.0,,501730834.0,,,5.0,0,7.41,60.78,0.1219,14.3828,13.8842,0.776,0.5209,4.05,15.43,6.78,5.21,7.77,39.24,初步混改,尚未发生混改
106213,600621,华鑫股份,2025-12-31,1060899292.0,,1060899292.0,,,5.0,0,7.32,62.58,0.117,21.4537,13.2465,0.7862,0.4788,3.97,15.08,7.79,5.01,7.2,39.05,初步混改,尚未发生混改
10184913,920640,富士达,2025-12-31,187728000.0,7416065.0,180311935.0,,,3.0,0,9.87,61.23,0.1612,21.1621,19.2173,0.7196,0.5341,5.38,10.53,8.31,6.57,8.23,39.02,初步混改,尚未发生混改
102570,002152,广电运通,2025-12-31,2483382898.0,1249185.0,2482133713.0,,,5.0,0,6.74,58.01,0.1162,13.4773,13.1461,0.7846,0.5195,3.72,15.42,6.74,4.99,8.08,38.94,初步混改,尚未发生混改
10140676,300597,吉大通信,2024-12-31,272570030.0,1197792.0,271372238.0,,,2.0,0,6.59,24.2,0.2723,37.4219,37.4219,0.6037,0.5855,4.77,6.96,12.29,8.85,5.96,38.82,初步混改,尚未发生混改
101805,000548,湖南投资,2025-12-31,499215811.0,,499215811.0,,,4.0,0,5.69,38.0,0.1497,17.6106,17.6106,0.7386,0.5089,3.51,13.33,9.32,6.2,6.42,38.78,初步混改,尚未发生混改
10121208,300528,幸福蓝海,2025-12-31,372608054.0,,372608054.0,,,4.0,0,8.64,62.03,0.1393,18.2741,16.1828,0.7547,0.4798,4.7,13.08,7.55,5.89,7.55,38.77,初步混改,尚未发生混改
105019,600006,东风股份,2024-12-31,2000000000.0,0.0,2000000000.0,,,5.0,0,7.75,62.75,0.1235,14.0909,14.0909,0.7756,0.4961,4.2,15.23,6.57,5.29,7.36,38.66,初步混改,尚未发生混改
10130712,920489,佳先股份,2024-12-31,136459200.0,50765451.0,85693749.0,48295938.0,35.3922,3.0,0,6.6598,42.052,0.1584,24.2732,18.8171,0.721,0.5462,3.99,10.62,10.19,6.48,7.32,38.6,初步混改,尚未发生混改
10101882,002777,久远银海,2025-12-31,408231038.0,3719547.0,404511491.0,,,4.0,0,5.62,43.93,0.1279,21.3769,14.6698,0.7671,0.5091,3.32,13.33,9.4,5.47,7.03,38.55,初步混改,尚未发生混改
101311,000948,南天信息,2025-12-31,389888774.0,739483.0,389149291.0,,,4.0,0,5.83,41.39,0.1409,16.6953,16.3948,0.75,0.5072,3.5,13.31,8.97,5.95,6.79,38.53,初步混改,尚未发生混改
102283,000630,铜陵有色,2025-12-31,13409471510.0,2266481883.0,11142989627.0,2266387093.0,16.9014,3.0,0,8.21,54.35,0.1511,18.0123,17.7937,0.7322,0.5284,4.6,10.49,8.28,6.24,8.9,38.51,初步混改,尚未发生混改
101846,002281,光迅科技,2024-12-31,793592652.0,20553830.0,773038822.0,,,4.0,0,6.29,48.58,0.1295,17.125,14.8735,0.7654,0.506,3.62,13.3,8.36,5.54,7.69,38.51,初步混改,尚未发生混改
101282,000950,重药控股,2024-12-31,1728184696.0,,1728184696.0,,,4.0,0,8.46,64.76,0.1306,21.9912,15.0266,0.764,0.5006,4.56,13.26,7.83,5.59,7.2,38.44,初步混改,尚未发生混改
101841,000155,川能动力,2025-12-31,1846168342.0,,1846168342.0,,,5.0,0,5.7,54.78,0.1041,18.7315,11.6137,0.8069,0.4529,3.19,14.88,7.85,4.55,7.96,38.42,初步混改,尚未发生混改
102604,002114,罗平锌电,2024-12-31,323395267.0,4444.0,323390823.0,,,4.0,0,4.9,33.89,0.1446,17.8832,16.9024,0.7391,0.5676,3.13,13.79,9.35,6.03,6.11,38.42,初步混改,尚未发生混改
102230,002389,航天彩虹,2025-12-31,984916021.0,154845.0,984761176.0,,,4.0,0,5.57,45.21,0.1232,26.5744,14.0515,0.7763,0.479,3.27,13.08,9.82,5.27,6.97,38.41,初步混改,尚未发生混改
105952,600171,上海贝岭,2025-12-31,708923303.0,,708923303.0,,,4.0,0,4.52,29.66,0.1524,17.9793,17.9793,0.7272,0.5827,3.03,13.93,9.46,6.29,5.69,38.41,初步混改,尚未发生混改
101297,002092,中泰化学,2025-12-31,2590019517.0,14474025.0,2575545492.0,,,4.0,0,4.97,35.5,0.14,19.1818,16.2791,0.7473,0.5457,3.13,13.62,9.51,5.92,6.17,38.35,初步混改,尚未发生混改
10961,000591,太阳能,2024-12-31,3917125964.0,314474073.0,3602651891.0,314027148.0,8.0168,5.0,0,4.93,43.34,0.1138,15.7861,12.8352,0.7888,0.5088,2.93,15.33,8.36,4.91,6.76,38.28,初步混改,尚未发生混改
101413,002016,世荣兆业,2025-12-31,809095632.0,,809095632.0,,,5.0,0,9.66,72.09,0.134,16.0252,15.4733,0.7624,0.4809,5.1,15.1,6.27,5.72,6.06,38.24,初步混改,尚未发生混改
10108489,601968,宝钢包装,2024-12-31,1275779460.0,142740286.0,1133039174.0,26584865.0,2.0838,3.0,0,9.72,64.3,0.1512,31.3953,17.8087,0.7366,0.496,5.25,10.23,8.98,6.25,7.47,38.17,初步混改,尚未发生混改
10788,600971,恒源煤电,2025-12-31,1200004884.0,,1200004884.0,,,4.0,0,9.05,64.93,0.1394,16.4665,16.1954,0.7537,0.4908,4.87,13.19,7.0,5.89,7.21,38.16,初步混改,尚未发生混改
105818,600057,厦门象屿,2024-12-31,2233063057.0,40953077.0,2192109980.0,,,4.0,0,8.88,66.33,0.1339,17.3099,15.4569,0.7577,0.5243,4.76,13.46,7.03,5.71,7.14,38.1,初步混改,尚未发生混改
10347,600830,香溢融通,2025-12-31,454322747.0,0.0,454322747.0,,,3.0,0,5.87,40.11,0.1463,36.1899,17.1437,0.7395,0.5176,3.56,10.4,11.28,6.09,6.75,38.09,初步混改,尚未发生混改
106321,600531,豫光金铅,2025-12-31,1209262698.0,,1209262698.0,,,4.0,0,5.04,37.95,0.1328,18.8835,15.3145,0.7581,0.5357,3.11,13.54,9.38,5.67,6.38,38.07,初步混改,尚未发生混改
101268,000779,甘咨询,2024-12-31,464829452.0,40552.0,464788900.0,,,4.0,0,6.97,55.67,0.1252,15.7799,14.3121,0.7736,0.477,3.88,13.06,7.47,5.36,8.29,38.06,初步混改,尚未发生混改
105939,600284,浦东建设,2025-12-31,970256000.0,,970256000.0,,,5.0,0,5.0,44.64,0.112,15.2532,12.6135,0.7921,0.4996,2.94,15.25,8.14,4.85,6.87,38.06,初步混改,尚未发生混改
104897,600048,保利发展,2025-12-31,11970443418.0,,11970443418.0,,,4.0,0,6.42,51.59,0.1244,15.7662,14.213,0.773,0.4983,3.64,13.25,7.8,5.34,8.02,38.04,初步混改,尚未发生混改
101681,000070,ST 特信,2024-12-31,900344760.0,11750084.0,888594676.0,,,4.0,0,5.64,41.82,0.1349,15.5887,15.5887,0.7571,0.5174,3.38,13.4,8.64,5.75,6.85,38.02,初步混改,尚未发生混改
10557,600963,岳阳林纸,2025-12-31,1757567854.0,,1757567854.0,,,4.0,0,6.17,51.62,0.1195,21.4162,13.5754,0.7837,0.4535,3.5,12.89,8.68,5.11,7.71,37.88,初步混改,尚未发生混改
10122400,002820,桂发祥,2025-12-31,200868295.0,,200868295.0,,,5.0,0,4.71,38.7,0.1217,13.857,13.857,0.7771,0.5034,2.89,15.28,8.32,5.2,6.16,37.85,初步混改,尚未发生混改
102741,600073,光明肉业,2025-12-31,937729472.0,,937729472.0,,,4.0,0,5.54,43.33,0.1279,17.4104,14.66,0.7672,0.5088,3.29,13.33,8.83,5.46,6.94,37.85,初步混改,尚未发生混改
105847,600118,中国卫星,2025-12-31,1182489135.0,,1182489135.0,,,4.0,0,7.39,58.85,0.1256,14.3607,14.3607,0.7701,0.5138,4.06,13.38,6.97,5.37,8.06,37.84,初步混改,尚未发生混改
104,600863,内蒙华电,2024-12-31,6526887811.0,,6526887811.0,,,4.0,0,7.78,60.0,0.1297,15.24,14.8985,0.7669,0.4833,4.26,13.12,7.07,5.56,7.76,37.77,初步混改,尚未发生混改
106102,600436,片仔癀,2024-12-31,603317210.0,,603317210.0,,,4.0,0,9.03,68.21,0.1324,17.6023,15.2585,0.7594,0.5272,4.82,13.48,6.93,5.66,6.88,37.75,初步混改,尚未发生混改
105842,600533,栖霞建设,2024-12-31,1050000000.0,0.0,1050000000.0,,,3.0,0,7.79,51.36,0.1517,22.6651,17.8793,0.7406,0.454,4.42,9.89,9.14,6.26,8.03,37.75,初步混改,尚未发生混改
101333,000968,蓝焰控股,2024-12-31,967502660.0,,967502660.0,,,5.0,0,7.07,64.27,0.11,17.6529,12.3601,0.7956,0.49,3.82,15.18,7.01,4.77,6.95,37.72,初步混改,尚未发生混改
101849,002087,*ST 新纺,2023-12-31,816794335.0,1156205.0,815638130.0,,,3.0,0,5.95,35.91,0.1657,19.8598,19.8598,0.7102,0.5615,3.73,10.75,9.89,6.71,6.61,37.69,初步混改,尚未发生混改
101840,000153,丰原药业,2024-12-31,464773722.0,11830000.0,452943722.0,,,3.0,0,5.38,35.25,0.1526,49.8148,18.0114,0.7373,0.4757,3.4,10.05,12.07,6.3,5.86,37.67,初步混改,尚未发生混改
106456,600497,驰宏锌锗,2025-12-31,5040380483.0,,5040380483.0,,,4.0,0,5.88,46.43,0.1266,15.245,14.5006,0.7692,0.5043,3.42,13.28,8.14,5.42,7.34,37.61,初步混改,尚未发生混改
105036,603927,中科软,2024-12-31,831040000.0,,831040000.0,,,4.0,0,5.28,43.63,0.121,22.516,13.7679,0.7797,0.4766,3.13,13.06,9.49,5.19,6.71,37.57,初步混改,尚未发生混改
106322,600546,山煤国际,2024-12-31,1982456140.0,,1982456140.0,,,4.0,0,9.22,67.13,0.1373,15.9213,15.9213,0.756,0.4911,4.93,13.19,6.69,5.83,6.88,37.52,初步混改,尚未发生混改
106289,600511,国药股份,2025-12-31,754502998.0,201156574.0,553346424.0,201156574.0,26.6608,4.0,0,9.42,69.85,0.1349,17.2149,15.5883,0.7571,0.5154,5.0,13.39,6.73,5.75,6.61,37.47,初步混改,尚未发生混改
102648,002297,博云新材,2025-12-31,573104819.0,,573104819.0,,,4.0,0,3.65,26.23,0.1392,28.8538,16.1647,0.7496,0.5357,2.56,13.54,10.64,5.88,4.77,37.39,初步混改,尚未发生混改
107568,600839,四川长虹,2024-12-31,4616244222.0,1285591.0,4614958631.0,,,4.0,0,4.02,27.24,0.1476,17.3127,17.3127,0.7342,0.5768,2.78,13.89,9.29,6.13,5.26,37.36,初步混改,尚未发生混改
10101988,603199,九华旅游,2025-12-31,110680000.0,,110680000.0,,,3.0,0,7.9,56.55,0.1397,26.3949,16.2384,0.7562,0.4494,4.38,9.85,9.04,5.91,8.18,37.36,初步混改,尚未发生混改
101621,000014,沙河股份,2025-12-31,242046224.0,,242046224.0,,,4.0,0,5.12,39.14,0.1308,15.05,15.05,0.7624,0.5154,3.13,13.39,8.67,5.6,6.42,37.21,初步混改,尚未发生混改
101343,000901,航天科技,2024-12-31,798201406.0,8025.0,798193381.0,,,4.0,0,4.63,39.54,0.1171,26.7321,13.2627,0.7851,0.4764,2.82,13.06,10.19,5.01,6.08,37.16,初步混改,尚未发生混改
102052,600059,古越龙山,2024-12-31,911542413.0,,911542413.0,,,4.0,0,5.59,45.21,0.1236,14.9106,14.109,0.7735,0.5045,3.28,13.29,8.15,5.3,7.13,37.14,初步混改,尚未发生混改
106020,600160,巨化股份,2024-12-31,2699746081.0,,2699746081.0,,,4.0,0,7.77,61.84,0.1256,14.7438,14.3703,0.7717,0.4904,4.23,13.18,6.8,5.37,7.5,37.09,初步混改,尚未发生混改
103437,300034,钢研高纳,2025-12-31,796961563.0,29904836.0,767056727.0,21823850.0,2.7384,4.0,0,6.18,51.71,0.1195,14.7108,13.5735,0.7818,0.4764,3.5,13.06,7.54,5.11,7.84,37.05,初步混改,尚未发生混改
106203,600461,洪城环境,2025-12-31,1284155382.0,,1284155382.0,,,3.0,0,7.62,55.49,0.1373,24.1675,15.9181,0.7594,0.447,4.25,9.83,8.85,5.82,8.28,37.03,初步混改,尚未发生混改
105884,600153,建发股份,2024-12-31,2947095201.0,47556650.0,2899538551.0,,,3.0,0,8.25,57.59,0.1433,17.9231,16.7207,0.7464,0.4944,4.56,10.21,7.91,6.0,8.33,37.01,初步混改,尚未发生混改
105945,600235,民丰特纸,2025-12-31,351300000.0,,351300000.0,,,3.0,0,6.69,42.98,0.1557,18.4348,18.4348,0.7311,0.4972,3.98,10.24,9.25,6.39,7.13,36.99,初步混改,尚未发生混改
10546,600894,广日股份,2025-12-31,851678362.0,8533917.0,843144445.0,,,5.0,0,7.68,66.7,0.1151,13.4477,13.0125,0.7876,0.4935,4.11,15.21,6.01,4.95,6.69,36.97,初步混改,尚未发生混改
10143710,300678,中科信息,2025-12-31,296386293.0,5189123.0,291197170.0,,,5.0,0,4.21,36.68,0.1148,13.7897,12.9658,0.7873,0.5079,2.62,15.32,8.24,4.94,5.81,36.93,初步混改,尚未发生混改
101885,000404,长虹华意,2025-12-31,695995979.0,3155932.0,692840047.0,,,4.0,0,5.2,40.71,0.1277,16.9935,14.6438,0.7709,0.4716,3.14,13.01,8.92,5.46,6.33,36.86,初步混改,尚未发生混改
105886,600170,上海建工,2025-12-31,8885939744.0,,8885939744.0,,,4.0,0,5.7,51.19,0.1113,18.8367,12.5302,0.7943,0.465,3.24,12.96,8.23,4.83,7.6,36.86,初步混改,尚未发生混改
10121324,603977,国泰集团,2025-12-31,621241828.0,,621241828.0,,,5.0,0,5.88,56.79,0.1035,12.4894,11.5498,0.8078,0.4499,3.26,14.86,6.47,4.52,7.72,36.82,初步混改,尚未发生混改
104061,601798,蓝科高新,2025-12-31,354528198.0,,354528198.0,,,4.0,0,5.01,44.51,0.1126,22.7314,12.6835,0.7924,0.4666,2.95,12.97,9.35,4.87,6.67,36.81,初步混改,尚未发生混改
105554,600266,城建发展,2025-12-31,2075743507.0,,2075743507.0,,,4.0,0,6.25,53.15,0.1176,13.7332,13.3262,0.7846,0.4708,3.52,13.0,7.18,5.04,7.99,36.73,初步混改,尚未发生混改
10145017,600996,贵广网络,2024-12-31,1224023831.0,,1224023831.0,,,4.0,0,6.32,56.92,0.111,19.6701,12.4901,0.7964,0.4409,3.5,12.76,7.91,4.82,7.73,36.73,初步混改,尚未发生混改
101858,000859,国风新材,2025-12-31,895976271.0,51000.0,895925271.0,,,3.0,0,5.79,34.9,0.1659,19.8901,19.8901,0.7174,0.5105,3.67,10.34,9.84,6.71,6.16,36.72,初步混改,尚未发生混改
101489,000962,东方钽业,2025-12-31,504864268.0,3205503.0,501658765.0,,,4.0,0,5.86,48.87,0.1199,14.6537,13.6247,0.7818,0.4701,3.37,12.99,7.75,5.14,7.4,36.65,初步混改,尚未发生混改
102549,002564,天沃科技,2025-12-31,858904477.0,,858904477.0,,,3.0,0,5.21,34.14,0.1526,33.7873,18.009,0.7363,0.4846,3.32,10.13,11.13,6.3,5.76,36.65,初步混改,尚未发生混改
101345,000903,云内动力,2024-12-31,1949769173.0,29507525.0,1920261648.0,,,4.0,0,4.92,38.26,0.1286,14.757,14.757,0.7666,0.5065,3.03,13.31,8.59,5.51,6.2,36.63,初步混改,尚未发生混改
106280,600791,京能置业,2024-12-31,452880000.0,566304.0,452313696.0,24.0,0.0,4.0,0,6.25,51.96,0.1203,13.8091,13.6732,0.7829,0.4499,3.54,12.86,7.32,5.16,7.75,36.62,初步混改,尚未发生混改
105755,600252,中恒集团,2025-12-31,3184163070.0,,3184163070.0,,,4.0,0,4.6,36.42,0.1263,17.0433,14.4563,0.7691,0.5121,2.87,13.36,9.0,5.4,5.95,36.59,初步混改,尚未发生混改
102062,002544,普天科技,2024-12-31,680533890.0,1829235.0,678704655.0,,,3.0,0,6.7,50.42,0.1329,24.3636,15.3248,0.7625,0.4703,3.82,10.0,9.26,5.67,7.78,36.54,初步混改,尚未发生混改
106372,600667,太极实业,2024-12-31,2106190178.0,,2106190178.0,,,4.0,0,5.01,41.7,0.1201,16.4694,13.6549,0.7797,0.4903,3.0,13.18,8.69,5.16,6.51,36.54,初步混改,尚未发生混改
101255,000862,银星能源,2025-12-31,917954696.0,289987608.0,627967088.0,289987608.0,31.5906,5.0,0,5.32,54.04,0.0984,12.9032,10.9195,0.816,0.444,2.98,14.8,6.73,4.27,7.73,36.52,初步混改,尚未发生混改
102735,002128,电投能源,2025-12-31,2241573493.0,,2241573493.0,,,4.0,0,9.22,71.64,0.1287,16.5322,14.7709,0.7652,0.5188,4.87,13.41,6.41,5.52,6.29,36.5,初步混改,尚未发生混改
105995,600415,小商品城,2025-12-31,5483559226.0,,5483559226.0,,,4.0,0,8.75,68.25,0.1282,15.5224,14.7059,0.7679,0.4924,4.67,13.2,6.45,5.48,6.62,36.42,初步混改,尚未发生混改
